paper_id,model,prompt_template,time_taken,Study Type,Application,Platform,Sensor,Comment,error
D1765,o4-mini,directive,7.192917108535767,NA,NA,Drone,RGB,Drone-acquired ultra-high to very high resolution optical imagery used to derive digital elevation and vegetation height models for object-based mapping of fuzzy plant community clusters and habitat types in a patterned fen.,
D1767,o4-mini,directive,6.508935213088989,NA,NA,Drone,RGB,The study uses a commercial drone-mounted camera to capture images for automated detection of goats and tracking their activities,
D1772,o4-mini,directive,4.092766284942627,NA,NA,Drone,RGB,Drone-based photogrammetry (structure-from-motion) was used to estimate and partition canopy cover of oil palms and interplanted tree species in an agroforestry enrichment experiment to assess canopy heterogeneity and tree mortality risk.,
D1788,o4-mini,directive,10.259037971496582,NA,NA,Drone,RGB,Drone used to perform surveys of forest line changes in a coupled forest and shrub ecosystem via aerial photography.,
D1798,o4-mini,directive,5.560149908065796,NA,NA,Drone,RGB,"Off-the-shelf drone-mounted RGB camera and automated image processing were used to rapidly estimate densities, size measurements, and biomass of edible jellyfish over large areas.",
D1802,o4-mini,directive,6.315320014953613,NA,NA,Drone,NA,Pelican census using drone aircraft to count occupied nests of Dalmatian pelicans on multiple lakes,
D1805,o4-mini,directive,4.873496055603027,NA,NA,Drone,RGB,Fixed-wing drones equipped with RGB imagery were used to detect chimpanzee nests from the air in order to survey their distribution and density across western Tanzania.,
D1807,o4-mini,directive,14.828693151473999,NA,NA,Drone,RGB,"The drone-mounted camera was used to perform coastal monitoring and surveys to analyze shoreline erosion and coastal estuary topographic changes, providing high-precision survey data for coastal protection planning.",
D1814,o4-mini,directive,5.91081690788269,NA,NA,Drone,RGB,"A lightweight drone equipped with consumer-grade cameras was used to generate very high spatial resolution mosaics of intertidal seagrass habitats, enabling classification of seagrass cover and visual detection of biotic features such as lugworm mounds and cockle shells.",
D1832,o4-mini,directive,5.289113759994507,NA,NA,Drone,RGB,High-resolution aerial imagery and video from a drone were used to detect and localize fairy circles automatically using a convolutional neural network.,
D1842,o4-mini,directive,7.6975648403167725,NA,NA,Drone,RGB,A consumer-grade RGB camera mounted on a small drone was used to collect aerial imagery for generating an ortho-rectified photomosaic and bathymetric DEM to measure small-scale three-dimensional features of a shallow-water coral reef and monitor its topographic complexity.,
D1858,o4-mini,directive,13.729275226593018,NA,NA,['Drone'],"['Multispectral', 'Thermal infrared']",Drones and small aircraft equipped with multispectral and thermal infrared sensors were used to obtain high-resolution imagery and thermal data for mapping submarine and intertidal groundwater discharge patterns and analyzing freshwater–seawater mixing dynamics in Kinvara Bay.,
R21,o4-mini,directive,8.67488694190979,NA,NA,Robot,NA,A semi-autonomous robot was used to perform plowing and kick-out tests measuring surface-soil shear resistance to rapidly map soil erodibility and examine environmental controls on soil stability.,
R22,o4-mini,directive,7.426378011703491,NA,NA,Vehicle,NA,"An autonomous underwater vehicle was deployed with an onboard agent to detect and track an Arctic frontal feature and collect high-resolution vertical profiles in the upper 90 m of the water column, augmenting traditional ship-based sampling.",
R28,o4-mini,directive,10.228389263153076,NA,NA,Glider,NA,"Underwater gliders were deployed to monitor phytoplankton bloom intensity, daily primary production, and carbon export in the Antarctic marginal ice zone.",
R33,o4-mini,directive,5.580219984054565,NA,NA,Vehicle,RGB,Use of ROV imagery from an underwater vehicle to obtain orthorectified images for quantifying projected sponge surface area and benthic community structure on mesophotic coral reefs.,
R41,o4-mini,directive,8.681859970092773,NA,NA,Vehicle,Multispectral,Autonomous underwater vehicle fitted with a multispectral irradiance sensor to collect continuous multi-band light data for estimating spatial variability of sea ice algal biomass beneath land-fast ice.,
R43,o4-mini,directive,10.88546895980835,NA,NA,Vehicle,Physical/chemical sensor,"An in situ ultraviolet spectrophotometer (ISUS) for measuring dissolved nitrate is deployed on unmanned underwater vehicles (remotely operated vehicles and autonomous underwater vehicles), profiling floats, and moorings to capture high‐resolution temporal and spatial patterns in nitrate variability, diel uptake cycles, and broader nitrogen cycling dynamics.",
R47,o4-mini,directive,10.02175521850586,NA,NA,Vehicle,RGB,"Stereo-video remotely operated vehicle used to sample fish assemblages in subsea pipelines, reef and soft sediment habitats.",
R50,o4-mini,directive,5.440485239028931,NA,NA,Vehicle,Sonar,"The AUV platform was deployed to follow and observe humpback whales underwater by detecting their songs, and the passive sonar sensor was used to detect and locate whales underwater.",
R53,o4-mini,directive,17.204620838165283,NA,NA,Drifter,"['RGB', 'Other']","Drifting cameras equipped with an RGB video camera and an array of laser pointers are used to monitor benthic marine life, providing scale for measuring and estimating the density and size structure of organisms on the seabed.",
R54,o4-mini,directive,6.563801050186157,NA,NA,Vehicle,RGB,High-resolution video imagery from ROVs was used to produce georeferenced seafloor mosaics and an automated image analysis pipeline to detect and quantify Beggiatoa mats for habitat identification and geochemical budget estimation.,
R55,o4-mini,directive,6.0903191566467285,NA,NA,Vehicle,"['Physical/chemical sensor', 'Other']","Autonomous underwater vehicles equipped with fluorometers and bathyphotometers to measure fluorescence and bioluminescence for real-time, high-resolution monitoring and identification of phytoplankton and zooplankton communities",
R56,o4-mini,directive,7.171873092651367,NA,NA,Vehicle,NA,"The study used a remotely operated vehicle (ROV) to observe and collect an adult specimen of the deep-sea ascidian Dicopia antirrhinum at ~1100 m depth in a submarine canyon, confirming its presence in the Mediterranean and underscoring the need for enhanced deep-sea sampling efforts.",
R57,o4-mini,directive,5.750739812850952,NA,NA,Vehicle,RGB,The ROV-mounted video camera was used to survey epibenthic megafauna density before and after drilling disturbance and to conduct in situ experimental manipulations on echinoid stress responses.,
R63,o4-mini,directive,6.938999176025391,NA,NA,Vehicle,NA,ROVs were used to collect in situ feeding observations of predators and prey down to 4000 m to characterize the deep pelagic food web in central California.,
R64,o4-mini,directive,5.438117980957031,NA,NA,Drone,RGB,"UAV-based RGB imagery was used with Object Based Image Analysis to delineate and classify submerged aquatic vegetation (Fucus vesiculosus and Zostera marina), mapping cover and biomass to monitor eelgrass recovery and ecosystem dynamics.",
R65,o4-mini,directive,9.650882005691528,NA,NA,Vehicle,RGB,"The study used an autonomous underwater vehicle (REMUS-100 SharkCam) to follow and film basking sharks, collecting video imagery and environmental data on their sub-surface behaviour.",
R74,o4-mini,directive,7.992579936981201,NA,NA,Vehicle,Physical/chemical sensor,"The REMUS AUV is deployed to locate, trace, and identify the source of a chemical plume (Rhodamine dye) in a turbulent near-shore oceanic flow using onboard chemical sensing.",
R77,o4-mini,directive,6.907208204269409,NA,NA,Vehicle,RGB,"The Trident ROV was used to conduct systematic small- to meso-scale marine ecological surveys via imagery to classify benthic habitats, document algal communities and culturally important species, and generate high-resolution data for marine conservation and use planning around the Tl'ches archipelago.",
R81,o4-mini,directive,14.283077001571655,NA,NA,"['Vehicle', 'Drifter']",Physical/chemical sensor,"An autonomous underwater vehicle (vehicle) was deployed to generate high-resolution profiles of the tidal ebb plume structure and to measure dissolved organic matter and nitrate, while drifter tracking (drifter) was used to follow plume pathways and nearshore circulation.",
R85,o4-mini,directive,8.903687953948975,NA,NA,Vehicle,"['RGB', 'Physical/chemical sensor']","A work-class ROV (remotely operated vehicle) fitted with stereo-video cameras was used to record deep-water fish abundance and assemblage composition along transects, and a CTD instrument collected conductivity, temperature, and depth data to inform species distribution models and map fish taxa in submarine canyon-valley habitats.",
R86,o4-mini,directive,9.328015804290771,NA,NA,Vehicle,"['RGB', 'Sonar', 'Physical/chemical sensor']","An underwater remotely operated vehicle (ROV) was deployed beneath polar sea ice to carry optical (RGB), acoustic (sonar), and physical/chemical sensors for interdisciplinary observation of the ice–ocean interface and associated ecosystem.",
R87,o4-mini,directive,9.340978145599365,NA,NA,Vehicle,NA,"A remotely operated vehicle was used to conduct underwater surveys to locate and map the seagrass Halophila decipiens along the southwestern coast of the Henchun Peninsula, Taiwan.",
R88,o4-mini,directive,7.370218992233276,NA,NA,Vehicle,NA,"A Remotely Operated Vehicle (ROV) was deployed to survey and observe pennatulacean (Pteroeides spinosum) fields at depths of 30–160 m in the southern Strait of Messina, quantifying their density, spatial arrangement, and ecological dependence on organic inputs and seafloor currents.",
R93,o4-mini,directive,6.582895040512085,NA,NA,Vehicle,NA,Remotely operated vehicle surveys were used to explore and ecologically characterize benthic assemblages and habitats around Linosa Island in the southern Mediterranean deep sea.,
